location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes
561,42,PA,Pennsylvania,OtherBusinessClose,1,1,20200319,20200323,,20200501,,All non-life sustaining businesses to close statewide with NE business close. Initial easing of business restrictions (eg golf courses) begain on 20200501 https://www.governor.pa.gov/newsroom/governor-announces-may-1-statewide-reopening-of-limited-outdoor-recreational-activities-to-help-pennsylvanians-maintain-positive-physical-mental-health/,https://www.governor.pa.gov/wp-content/uploads/2020/03/20200319-TWW-COVID-19-business-closure-order.pdf,20200511,Updated DateEased to 20200501
561,42,PA,Pennsylvania,StayAtHome,1,0,20200323,20200323,20200406,,,"(quote) All individuals residing in Allegheny County, Bucks County, Chester County, Delaware County, Monroe County, Montgomery County, and Philadelphia County are ordered to stay at home except as needed to access, support, or provide life sustaining business, emergency, or government service (quote). Initial expiry date was 20200406",https://www.governor.pa.gov/wp-content/uploads/2020/03/03.23.20-TWW-COVID-19-Stay-at-Home-Order.pdf,20200511,Updated DateExpiry to 20200406
561,42,PA,Pennsylvania,StayAtHome,1,0,20200324,20200324,20200406,,,Extends stay at home to Erie County,https://www.governor.pa.gov/wp-content/uploads/2020/03/2020.3.24-TWW-amendment-to-March-23-2020-COVID-19-stay-at-home-order.pdf,20200511,Updated DateExpiry to 20200406
561,42,PA,Pennsylvania,StayAtHome,1,0,20200325,20200325,20200406,,,Extends stay at home to two more counties: Lehigh and Northampton,https://www.governor.pa.gov/wp-content/uploads/2020/03/03.25.20-SOH-Stay-at-Home-Order-Amdt.pdf,20200511,Updated DateExpiry to 20200406
561,42,PA,Pennsylvania,StayAtHome,1,0,20200327,20200327,20200406,,,"Adds more counties to stay-at-home order - Berks, Butler, Lackawanna, Lancaster, Luzerne, Pike, Wayne, Westmoreland, and York Counties",https://www.governor.pa.gov/wp-content/uploads/2020/03/20200327-GOV-Stay-at-Home-Order-Amended.pdf,20200511,Updated DateExpiry to 20200406
561,42,PA,Pennsylvania,StayAtHome,1,0,20200328,20200328,20200406,,,"Adds more counties to stay-at-home order - Beaver, Centre and Washington Counties",https://www.governor.pa.gov/newsroom/governor-wolf-and-health-secretary-expand-stay-at-home-order-to-beaver-centre-and-washington-counties-to-mitigate-spread-of-covid-19-counties-now-total-22/,20200331,Updated DateExpiry to 20200406
561,42,PA,Pennsylvania,StayAtHome,1,0,20200330,20200330,20200430,,,"Adds more counties to stay-at-home order - Carbon, Cumberland, Dauphin, and Schuylkill. Commences at 8 pm 20200330",https://www.governor.pa.gov/wp-content/uploads/2020/03/20200330-GOV-Stay-at-Home-Order-Amendment.pdf,20200511,Updated DateExpiry to 20200430
561,42,PA,Pennsylvania,StayAtHome,1,0,20200331,20200331,20200430,,,"Adds more counties to stay-at-home order - Cameron, Crawford, Forest, Franklin, Lawrence, Lebanon, and Somerset Counties. Commences at 8 pm 20200331",https://www.governor.pa.gov/wp-content/uploads/2020/03/20200331-GOV-Stay-at-Home-Order-Amendment.pdf,20200511,Updated DateExpiry to 20200430
561,42,PA,Pennsylvania,StayAtHome,1,1,20200401,20200401,20200605,20200508,20200605,"Takes effect 8pm on 20200401. Exceptions include activities to access, support, or provide life-sustaining business, emergency, or government services, including child care for employees of life-sustaining businesses. This Order supersedes all previous Orders directing  (quote) Individuals to Stay at Home (quote) On 20200420, extended to 20200508: https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf  24 counties moved to yellow phase, easing StayAtHome starting 20200508 https://www.governor.pa.gov/newsroom/gov-wolf-sec-of-health-take-actions-on-stay-at-home-orders-issue-yellow-phase-orders/",https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,20200608,Updated DateExpiry and DateEnded to 20200605
561,42,PA,Pennsylvania,PublicMask,0,1,20200403,20200403,,,,Recommends that all Pennsylvanians wear a mask any time they leave their homes for life-sustaining reasons,https://www.governor.pa.gov/newsroom/gov-wolf-calls-for-universal-masking/,20200608,
561,42,PA,Pennsylvania,GathRestrict25,1,0,20200507,20200508,,,,"Gathering restriction on more than 25 for the 24 counties transitioned to the yellow phase: Bradford, Cameron, Centre, Clarion, Clearfield, Clinton, Crawford, Elk, Erie, Forest, Jefferson, Lawrence, Lycoming, McKean, Mercer, Montour, Northumberland, Potter, Snyder, Sullivan, Tioga, Union, Venango, and Warren. Continued to include more counties as they phased to yellow, but never contained all counties amid phasing from red to yellow or green (as of June 5)",https://www.governor.pa.gov/wp-content/uploads/2020/05/20200507-TWW-Yellow-Phase-Order.pdf,20200608,
561,42,PA,Pennsylvania,GathRestrict250,1,0,20200527,20200529,,,,"For 18 counties moving to green phase (Bradford, Cameron, Centre, Clarion, Clearfield, Crawford, Elk, Forest, Jefferson, Lawrence, McKean, Montour, Potter, Snyder, Sullivan, Tioga, Venango, and Warren), eased gathering restriction to no more than 250 people in a planned or spontaneous event. Expanded to include an additional 16 counties on 20200605: https://www.governor.pa.gov/newsroom/reopening-phase-orders-updated-to-include-10-additional-counties-moving-to-yellow-and-16-to-green-on-june-5/",https://www.governor.pa.gov/newsroom/gov-wolf-issues-updated-green-phase-order-guidance-on-dining-and-professional-sports/,20200608,
562,44,RI,Rhode Island,EmergDec,1,1,20200309,20200309,20200605,,,"Declaration of Disaster Emergency. Initial expiry is 20200408, extended through 20200508 http://governor.ri.gov/documents/orders/Executive-Order-20-18.pdf",http://www.governor.ri.gov/documents/orders/Executive-Order-20-02.pdf,20200413,Noted extension
562,44,RI,Rhode Island,GathRecomAny,0,1,20200311,20200311,,,,Recommended not organizing events of 250 people or more via Department of Health,https://health.ri.gov/publications/guidance/COVID-19-Preparedness-n-Response.pdf,20200413,Updated policy source from Department of Health
562,44,RI,Rhode Island,SchoolClose,1,1,20200313,20200316,,,,"Governor moved up April break to start March 16, closing schools except for food programs administered by schools. Schools are closed to in-person instruction through June https://www.ri.gov/press/view/38208",https://www.ri.gov/press/view/37911,20200413,
562,44,RI,Rhode Island,GathRestrict25,1,1,20200316,20200317,20200508,,,Initial expiry is through 20200330,http://www.governor.ri.gov/documents/orders/Executive-Order-20-04.pdf,20200420,Noted extension
562,44,RI,Rhode Island,GathRestrictAny,1,1,20200316,20200317,20200531,,,Initial expiry is through 20200330. Extended to 20200523 http://governor.ri.gov/documents/orders/Executive-Order-20-32.pdf Extended again to 20200531: https://governor.ri.gov/documents/orders/Executive-Order-20-36.pdf,http://www.governor.ri.gov/documents/orders/Executive-Order-20-04.pdf,20200524,Updated DateExpiry
562,44,RI,Rhode Island,RestaurantRestrict,1,1,20200316,20200317,20200523,20200509,,"Limited operations required (take-out, delivery only): restaurants, bars. Initial expiry is through 20200330. Began easing on 20200509 with limited in-person services for outside areas http://governor.ri.gov/documents/orders/Executive-Order-20-32.pdf",http://www.governor.ri.gov/documents/orders/Executive-Order-20-04.pdf,20200514,Updated DateExpiry to 20200523
562,44,RI,Rhode Island,GathRestrict10,1,1,20200322,20200322,20200330,,,"Prohibits any gathering more than 10 people, inclusive of places of worship. Initial expiry is 20200330",http://governor.ri.gov/documents/orders/Executive-Order-20-09.pdf,20200420,Noted extension
562,44,RI,Rhode Island,OtherBusinessClose,1,1,20200322,20200323,20200531,,,"Closure required: in-person entertainment establishments (eg, theaters, cinemas, sporting events, convert venues, museums, zoos) and (quote) close-contact businesses (quote) such as fitness centers, gyms, hair salons,. In effect at 5 pm 20200323. Initial expiry is 20200330. Extended to 20200531: https://governor.ri.gov/documents/orders/Executive-Order-20-36.pdf",http://governor.ri.gov/documents/orders/Executive-Order-20-09.pdf,20200524,Updated DateExpiry
562,44,RI,Rhode Island,Quarantine,1,1,20200323,20200324,20200531,,,Mandates self-quarantine for 14 days following return to Rhode Island from any domestic (US) point of origin. Extended to 20200531: https://governor.ri.gov/documents/orders/Executive-Order-20-36.pdf,http://governor.ri.gov/documents/orders/Executive-Order-20-10.pdf,20200524,Updated DateExpiry
562,44,RI,Rhode Island,GathRestrict5,1,1,20200328,20200328,20200531,,,Extended to 20200523 http://governor.ri.gov/documents/orders/Executive-Order-20-32.pdf Extended again to 20200531: https://governor.ri.gov/documents/orders/Executive-Order-20-36.pdf,http://www.governor.ri.gov/documents/orders/Executive-Order-20-13.pdf,20200524,Updated DateExpiry
562,44,RI,Rhode Island,StayAtHome,1,1,20200328,20200328,20200523,20200509,,"(quote) All Rhode Island residents are required to stay home (quote). Eased stay at home starting 20200508, strongly encourages people to stay at home as possible https://governor.ri.gov/documents/orders/Executive-Order-20-32.pdf",http://www.governor.ri.gov/documents/orders/Executive-Order-20-13.pdf,20200514,"Updated DateExpiry to 20200523, Updated DateEased to 20200509"
562,44,RI,Rhode Island,OtherBusinessClose,1,1,20200328,20200330,20200523,20200509,,All non-critical retail businesses to cease operations as of 20200330. Allowed to re-open for in-store pickup and limited browsing starting 20200508 https://governor.ri.gov/documents/orders/Executive-Order-20-32.pdf,http://www.governor.ri.gov/documents/orders/Executive-Order-20-13.pdf,20200514,"Updated DateExpiry to 20200523, Updated DateEased to 20200509"
562,44,RI,Rhode Island,CaseIsolation,1,1,20200409,20200409,20200605,,,"Individuals who test positive for COVID-19 must self-isolate until they have had no fever for at least 72 hours, they have experienced resolution of symptoms and at least 7 days have passed since their symptoms appeared . Family or household members residing with an individual who tests positive must self-quarantine for 14 days. Extended to 20200605 http://governor.ri.gov/documents/orders/Executive-Order-20-31.pdf",https://governor.ri.gov/documents/orders/Executive-Order-20-20.pdf,20200514,Updated DateExpiry to 20200605
563,45,SC,South Carolina,EmergDec,1,1,20200313,20200313,20200611,,,State of Emergency Declaration. Latest expiry is 20200427 via 20200412 issuance https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-12%20eFILED%20Executive%20Order%20No.%202020-23%20-%20Third%20State%20of%20Emergency%20Due%20to%20COVID-19%20Pandemic.pdf,https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-13%20FILED%20Executive%20Order%20No.%202020-08%20-%20State%20of%20Emergency%20Due%20to%20Coronavirus%20(COVID-19).pdf,20200528,Added DateExpiry of 20200611.
563,45,SC,South Carolina,SchoolClose,1,0,20200313,20200316,20200611,,,Closed public schools (including universities and technical colleges) in Kershaw and Lancaster counties. This was included in the state of emergency declaration. Initial expiry is 20200330 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-13%20FILED%20Executive%20Order%20No.%202020-08%20-%20State%20of%20Emergency%20Due%20to%20Coronavirus%20(COVID-19).pdf,https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-13%20FILED%20Executive%20Order%20No.%202020-08%20-%20State%20of%20Emergency%20Due%20to%20Coronavirus%20(COVID-19).pdf,20200528,Added DateExpiry of 20200611.
563,45,SC,South Carolina,GathRecomAny,0,1,20200315,20200315,,,,"(quote) I urge that indoor and outdoor public gaterings be cancelled, postponed, or rescheduled, to the extent possible, or limited so as to not exceed 100 people (quote)",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-15%20FILED%20Executive%20Order%20No.%202020-09%20-%20Closing%20Schools%20Cancelling%20Elections%20Other%20Provisions%20Due%20to%20COVID-19.pdf,20200324,
563,45,SC,South Carolina,SchoolClose,1,1,20200315,20200316,,,,All public schools (including universities and technical colleges) are closed starting on 20200316. A 20200412 issuance extended through the end of the school year,https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-15%20FILED%20Executive%20Order%20No.%202020-09%20-%20Closing%20Schools%20Cancelling%20Elections%20Other%20Provisions%20Due%20to%20COVID-19.pdf,20200426,Removed DateExpiry since expiry is extended to end of academic year
563,45,SC,South Carolina,GathRestrict50,1,1,20200317,20200318,20200527,,,"Initial expiry is through 20200331, see section 5 of EO. Extension to 20200527 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-08%20FILED%20Executive%20Order%20No.%202020-34%20-%20Authorization%20of%20Limited%20Indoor%20Dining%20Services%20%26%20Rescission%20of%20Boating%20Restrictions.pdf",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-17%20eFILED%20Executive%20Order%20No.%202020-10%20-%20Directing%20Additional%20Emergency%20Measures%20Due%20to%20COVID-19.pdf,20200513,Updated DateExpiry to 20200527
563,45,SC,South Carolina,GathRestrictAny,1,1,20200317,20200318,20200527,,,"Initial expiry is through 20200331, see section 5 of EO. Extension to 20200527 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-08%20FILED%20Executive%20Order%20No.%202020-34%20-%20Authorization%20of%20Limited%20Indoor%20Dining%20Services%20%26%20Rescission%20of%20Boating%20Restrictions.pdf",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-17%20eFILED%20Executive%20Order%20No.%202020-10%20-%20Directing%20Additional%20Emergency%20Measures%20Due%20to%20COVID-19.pdf,20200513,Updated DateExpiry to 20200527
563,45,SC,South Carolina,RestaurantRestrict,1,1,20200317,20200318,20200611,20200504,,"Limited operations required (off-premise consumption only): restaurants, bars. Initial expiry is 20200331. Eased this policy starting 20200504 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-03%20eFILED%20Executive%20Order%20No.%202020-31%20-%20Modification%20of%20Home%20or%20Work%20Order%20%26%20Authorization%20of%20Outdoor%20Dining%20.  Additional easing enacted on 20200511. https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-08%20eFILED%20Executive%20Order%20No.%202020-34%20-%20Authorization%20of%20Limited%20Indoor%20Dining%20Services%20%26%20Rescission%20of%20Boating%20Restrictions.pdf Extension to 20200527 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-08%20FILED%20Executive%20Order%20No.%202020-34%20-%20Authorization%20of%20Limited%20Indoor%20Dining%20Services%20%26%20Rescission%20of%20Boating%20Restrictions.pdf",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-17%20eFILED%20Executive%20Order%20No.%202020-10%20-%20Directing%20Additional%20Emergency%20Measures%20Due%20to%20COVID-19.pdf,20200528,Updated DateExpiry to 20200611.
563,45,SC,South Carolina,GathRestrict5,1,1,20200323,20200323,20200611,,,Expires at the expiration of the emergency order. Note that this restriction actually mandates gatherings to 3 or less. The 20200412 extension of the State of Emergency extends expiry to 20200427 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-12%20eFILED%20Executive%20Order%20No.%202020-23%20-%20Third%20State%20of%20Emergency%20Due%20to%20COVID-19%20Pandemic.pdf  Extended to 20200512 on 20200427 https://governor.sc.gov//sites/default/files/Documents/Executive-Budget/2020-04-27%20eFILED%20Executive%20Order%20No.%202020-29%20-%20State%20of%20Emergency%20Due%20to%20COVID-19%20Pandemic%20Response%20%26%20Other%20Measures.pdf,https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-23%20eFILED%20Executive%20Order%20No.%202020-13%20-%20Authorizing%20Law%20Enforcement%20to%20Preserve%20Public%20Health.pdf,20200528,Added DateExpiry of 20200611.
563,45,SC,South Carolina,Quarantine,1,1,20200327,20200327,20200512,,20200501,"Mandates 14 day quarantine on people entering from New York, New Jersey, Connecticut, and New Orleans, Louisiana. Expires when emergency order expires. The 20200412 extension of the State of Emergency extends expiry to 20200427 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-12%20eFILED%20Executive%20Order%20No.%202020-23%20-%20Third%20State%20of%20Emergency%20Due%20to%20COVID-19%20Pandemic.pdf    Extended to 20200512 on 20200427 https://governor.sc.gov//sites/default/files/Documents/Executive-Budget/2020-04-27%20eFILED%20Executive%20Order%20No.%202020-29%20-%20State%20of%20Emergency%20Due%20to%20COVID-19%20Pandemic%20Response%20%26%20Other%20Measures.pdf  Ended this policy on 20200501 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-01%20eFILED%20Executive%20Order%20No.%202020-30%20-%20Rescinding%20Self-Quarantine%2C%20Lodging%2C%20%26%20Travel%20Restrictions%20for%20Individuals%20Entering%20S.C.%20from%20High-R",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-27%20eFILED%20Executive%20Order%20No.%202020-14%20-%20Self-Quarantine%20for%20Individuals%20from%20High-Risk%20Areas.pdf,20200504,"Added DateEnded of 20200501. On 20200428, updated DateExpiry to 20200512.On 20200426, updated DateExpiry on 20200427. On 20200412, clarified that quarantine is required for individuals traveling from New Orleans, Louisiana not all of Louisiana"
563,45,SC,South Carolina,OtherBusinessClose,1,1,20200330,20200330,20200611,20200420,,"Closes all public beaches and water access, including parking lots and piers, docks, warfs, boat ramps, and boat landings. On 20200420, eased restrictions further beyond recreational activities. Extension to 20200527 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-08%20FILED%20Executive%20Order%20No.%202020-34%20-%20Authorization%20of%20Limited%20Indoor%20Dining%20Services%20%26%20Rescission%20of%20Boating%20Restrictions.pdf",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-12%20eFILED%20Executive%20Order%20No.%202020-23%20-%20Third%20State%20of%20Emergency%20Due%20to%20COVID-19%20Pandemic.pdf,20200528,Updated DateExpiry to 20200527
563,45,SC,South Carolina,OtherBusinessClose,1,1,20200331,20200401,20200611,20200518,,"Closes additional non-essential businesses but does not go to full NEBusinessClose. Businesses groups listed for closure are entertainment venues and facilities, recreational and athletic facilities, and close contact service providers. In effect at 5 pm on 20200401. The 20200412 extension of the State of Emergency extends expiry to 20200427 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-12%20eFILED%20Executive%20Order%20No.%202020-23%20-%20Third%20State%20of%20Emergency%20Due%20to%20COVID-19%20Pandemic.pdf   Extension to 20200527 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-08%20FILED%20Executive%20Order%20No.%202020-34%20-%20Authorization%20of%20Limited%20Indoor%20Dining%20Services%20%26%20Rescission%20of%20Boating%20Restrictions.pdf. On 20200521 eased  restrictions on recreational, athletic and entertainment facilities https://governor.sc.gov/sites/default/files/Documents/2020-05-21%20eFILED%20Executive%20Order%20No.%202020-37%20-%20Additional%20Modification%20of%20Non-Essential%20Business%20Closures.pdf",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-31%20eFILED%20Executive%20Order%20No.%202020-17%20-%20Closure%20of%20Non-Essential%20Businesses.pdf,20200528,Updated DateExpiry to 20200528
563,45,SC,South Carolina,OtherBusinessClose,1,1,20200403,20200406,20200611,20200420,,"Closes additional non-essential businesses, specifically retail stores. In effect on 20200406 at 5 pm. Can re-open to in-person services if complying with health safety role and restrictions https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-20%20eFILED%20Executive%20Order%20No.%202020-28%20-%20Modification%20of%20Restrictions%20for%20Public%20Beaches%20%26%20Waters%20%26%20Incremental%20Modification%20of%20Non-Essential%20Business%20Closures.pdf   Extension to 20200527 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-08%20FILED%20Executive%20Order%20No.%202020-34%20-%20Authorization%20of%20Limited%20Indoor%20Dining%20Services%20%26%20Rescission%20of%20Boating%20Restrictions.pdf",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-03%20eFILED%20Executive%20Order%20No.%202020-18%20-%20Closure%20of%20Additional%20Non-Essential%20Businesses.pdf,20200528,Added DateExpiry of 20200611. 
563,45,SC,South Carolina,StayAtHome,1,1,20200406,20200407,20200611,,,Allows for attending religious services. Enacted 20200407 at 5pm and stays in effect for the duration of the State of Emergency. The 20200412 extension of the State of Emergency extends expiry to 20200427 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-12%20eFILED%20Executive%20Order%20No.%202020-23%20-%20Third%20State%20of%20Emergency%20Due%20to%20COVID-19%20Pandemic.pdf Extension to 20200527 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-08%20FILED%20Executive%20Order%20No.%202020-34%20-%20Authorization%20of%20Limited%20Indoor%20Dining%20Services%20%26%20Rescission%20of%20Boating%20Restrictions.pdf,https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-06%20eFILED%20Executive%20Order%20No.%202020-21%20-%20Stay%20at%20Home%20or%20Work%20Order.pdf,20200528,Updated DateExpiry of 20200611. 
564,46,SD,South Dakota,EmergDec,1,1,20200313,20200313,20201230,,,State of Emergency declared with Executive Order 2020-04. Extended to 20201230 https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-26.PDF,https://www.fmcsa.dot.gov/emergency/south-dakota-general-executive-orders-2020-004,20200527,Updated DateExpiry to 20201230
564,46,SD,South Dakota,SchoolClose,1,1,20200313,20200317,,20200428,,"Remain closed for another week. governor issued on 20200313, closure started 2020317. Under the new Back To Normal Plan, schools should (quote) continue remote learning (quote). Recommendation for extension of closure of schools for in-person instruction, no longer considered a mandate https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-20.PDF",https://www.youtube.com/watch?v=NIjuy-HlICw,20200501,Added DateEased of 20200428
564,46,SD,South Dakota,GathRecomAny,0,1,20200323,20200323,20200502,,,Applies per the enclosed retail business that promotes public gatherings - recommendation to suspend or modify operations as recommended by CDC that involved 10 or more people to be enclosed in a small space,https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-08.PDF,20200412,Added expiry date
564,46,SD,South Dakota,EmergDec,1,1,20200402,20200402,,,,State of Disaster declared for all 66 counties,https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-11.PDF,20200412,FLAG for deletion?
564,46,SD,South Dakota,GathRestrict10,1,1,20200406,20200406,20200531,,20200428,"First formal gathering restriction now coded with issuance of 10+ ban. EO number 2020-20 formally rescinds order 2020-12, which established gathering restrictions https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-20.PD",https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-12.PDF,20200501,Added DateEnded of 20200428
564,46,SD,South Dakota,GathRestrictAny,1,1,20200406,20200406,20200531,,20200428,"First formal gathering restriction now coded with issuance of 10+ ban. EO number 2020-20 formally rescinds order 2020-12, which established gathering restrictions https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-20.PD",https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-12.PDF,20200501,Added DateEnded of 20200428
564,46,SD,South Dakota,StayAtHome,1,0,20200406,20200406,20200511,,,"Only applies to Minnehaha and Lincoln counties, and focuses on vulnerable individuals (i.e., adults 65 or older and those with serious medical conditions). Extended to 20200511 https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-18.PDF",https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-13.PDF,20200501,Updated DateExpiry to 20200511
565,47,TN,Tennessee,EmergDec,1,1,20200312,20200312,20200701,,,"Declared state of emergency. Updated declaration sets expiry to 20200518, extended to 1159 pm on 20200630, so coded to 20200701: https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee36.pdf",https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee14.pdf,20200528,Updated DateExpiry to 20200701
565,47,TN,Tennessee,GathRecomAny,0,0,20200312,20200312,,,,(quote) Vulnerable populations should stay home where possible and avoid large gatherings or locations where they are more likely to contract the virus (quote),https://www.tn.gov/governor/news/2020/3/12/gov--bill-lee-issues-executive-order-declaring-state-of-emergency-in-response-to-covid-19.html,20200412,Recoded StateWide to 0 since it was focused on a subpopulation (vulnerable populations)
565,47,TN,Tennessee,SchoolClose,0,1,20200316,20200316,,,,"Announcement from gov, not EO: (quote) I urge every school district in Tennessee to close as soon as practically possible, with all schools expected to close by Friday, March 20, 2020 at the latest. Schools should remain closed through March 31, 2020 to further mitigate the spread of this infectious disease and we will issue further guidance prior to March 31. (quote) On 20200325 governor continues to urge public school closures, but still no apparent issuance of a mandate. Confirmed by state education site: https://www.tn.gov/education/health-and-safety/update-on-coronavirus.html. Governor on 20200415 (quote) called on (quote) all schools to remain closed through the end of the school year, but continued to be a recommendation https://www.tn.gov/governor/covid-19/covid-19-daily-bulletin/2020/4/15/covid-19-bulletin--9---april-15--2020.html ",https://www.newschannel5.com/news/gov-lee-asks-tennessee-public-schools-to-remain-closed-until-april-24,20200429,Updated DateIssued and DateEnacted to 20200316
565,47,TN,Tennessee,GathRestrict10,1,1,20200322,20200323,20200530,20200522,,"In effect at 1201 am on 20200323. Initial expiry was to be set at 1201 am 20200406. Eased starting 20200522, reducing gathering restriction to 50 https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee38.pdf ",https://sos-tn-gov-files.tnsosfiles.com/forms/exec-order-lee17.pdf,20200528,Added DateEased to 20200522
565,47,TN,Tennessee,GathRestrictAny,1,1,20200322,20200323,20200701,,,In effect at 1201 am on 20200323. Initial expiry was to be set at 1201 am 20200406. Extended to 20200530 https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee30.pdf,https://sos-tn-gov-files.tnsosfiles.com/forms/exec-order-lee17.pdf,20200528,Updated DateExpiry to 20200701
565,47,TN,Tennessee,OtherBusinessClose,1,1,20200322,20200323,20200701,20200522,,"Closure required: gyms, fitness/exercise centers. In effect at 1201 am on 20200323. Initial expiry was to be set at 1201 am 20200406",https://sos-tn-gov-files.tnsosfiles.com/forms/exec-order-lee17.pdf,20200528,"Updated DateExpiry to 20200701, added DateEased of 20200522"
565,47,TN,Tennessee,RestaurantRestrict,1,1,20200322,20200323,20200701,20200429,,"Limited operations (take-out, delivery, off-site consumption only): restaurants, bars. In effect at 1201 am on 20200323. Initial expiry was to be set at 1201 am 20200406. Easing began on 20200427 https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee29.pdf",https://sos-tn-gov-files.tnsosfiles.com/forms/exec-order-lee17.pdf,20200528,Updated DateExpiry to 20200701
565,47,TN,Tennessee,OtherBusinessClose,1,1,20200330,20200330,20200701,20200506,,"Closure of close-personal contact personal services, as well as entertainment and recreational gathering places such as night clubs, concert venues, theaters, etc. In effect through 1159 pm 20200414, so expires 20200415. Considered an amendment to the 20200322 order, updated to 20200430 at 11:59 pm, which is entered as 20200501. Eases restrictions on close contact personal care services on 20200506 https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee33.pdf  Further easing of arcades, bowling alleys, shooting ranges, and other activities which allow six feet of distances enacted on 20200508: https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee35.pdf",https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee21.pdf,20200528,Updated DateExpiry to 20200701
565,47,TN,Tennessee,NEBusinessClose,1,1,20200330,20200401,20200701,20200508,,"(quote) businesses or organizations that do not perform Essential Duties shall not be open for access or use (quote). Also see point 30, business activities required to maintain inventory still permitted. Expiry is 20200414 at 1159 pm, should be coded as 20200415, updated to 20200430 at 11:59 pm, which is entered as 20200501.",https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee22.pdf,20200528,Updated DateExpiry to 20200701
565,47,TN,Tennessee,StayAtHome,0,1,20200330,20200401,20200501,,,"(quote) all persons in Tennessee are urged to say at home (quote). Not currently coded as StayAtHome mandate. Expiry is 20200414 at 1159 pm, should be coded as 20200415",https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee22.pdf,20200422,updated expiration
565,47,TN,Tennessee,StayAtHome,1,1,20200402,20200402,20200530,20200429,,"All persons in TN required to stay home (replaces language from paragraph 1 from Exec order 22 issued March 30). Expiry date at midnight on April 14. updated to 20200430 at 11:59 pm, which is entered as 20200501. Stay at home is eased  (quote) all persons are strongly encouraged to continue to stay at home and to minimize in-person contact) https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee30.pdf",https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee23.pdf,20200429,"Added DateEased of 20200429, updated DateExpiry to 20200530"
