regiao,estado,data,casosNovos,casosAcumulados,obitosNovos,obitosAcumulados
Sudeste,RJ,2020-02-24,0,0,0,0
Sudeste,RJ,2020-02-25,0,0,0,0
Sudeste,RJ,2020-02-26,0,0,0,0
Sudeste,RJ,2020-02-27,0,0,0,0
Sudeste,RJ,2020-02-28,0,0,0,0
Sudeste,RJ,2020-02-29,0,0,0,0
Sudeste,RJ,2020-03-01,0,0,0,0
Sudeste,RJ,2020-03-02,0,0,0,0
Sudeste,RJ,2020-03-03,0,0,0,0
Sudeste,RJ,2020-03-04,0,0,0,0
Sudeste,RJ,2020-03-05,1,1,0,0
Sudeste,RJ,2020-03-06,0,1,0,0
Sudeste,RJ,2020-03-07,1,2,0,0
Sudeste,RJ,2020-03-08,1,3,0,0
Sudeste,RJ,2020-03-09,0,3,0,0
Sudeste,RJ,2020-03-10,5,8,0,0
Sudeste,RJ,2020-03-11,5,13,0,0
Sudeste,RJ,2020-03-12,3,16,0,0
Sudeste,RJ,2020-03-13,0,16,0,0
Sudeste,RJ,2020-03-14,6,22,0,0
Sudeste,RJ,2020-03-15,2,24,0,0
Sudeste,RJ,2020-03-16,7,31,0,0
Sudeste,RJ,2020-03-17,2,33,0,0
Sudeste,RJ,2020-03-18,12,45,0,0
Sudeste,RJ,2020-03-19,20,65,2,2
Sudeste,RJ,2020-03-20,44,109,0,2
Sudeste,RJ,2020-03-21,10,119,1,3
Sudeste,RJ,2020-03-22,67,186,0,3
Sudeste,RJ,2020-03-23,47,233,1,4
Sudeste,RJ,2020-03-24,72,305,2,6
Sudeste,RJ,2020-03-25,65,370,0,6
Sudeste,RJ,2020-03-26,51,421,3,9
Sudeste,RJ,2020-03-27,72,493,1,10
Sudeste,RJ,2020-03-28,65,558,3,13
Sudeste,RJ,2020-03-29,42,600,4,17
Sudeste,RJ,2020-03-30,57,657,1,18
Sudeste,RJ,2020-03-31,51,708,5,23
Sudeste,RJ,2020-04-01,124,832,5,28
Sudeste,RJ,2020-04-02,160,992,13,41
Sudeste,RJ,2020-04-03,82,1074,6,47
Sudeste,RJ,2020-04-04,172,1246,11,58
Sudeste,RJ,2020-04-05,148,1394,6,64
Sudeste,RJ,2020-04-06,67,1461,7,71
Sudeste,RJ,2020-04-07,227,1688,18,89
Sudeste,RJ,2020-04-08,250,1938,17,106
Sudeste,RJ,2020-04-09,278,2216,16,122
Sudeste,RJ,2020-04-10,248,2464,25,147
Sudeste,RJ,2020-04-11,143,2607,8,155
Sudeste,RJ,2020-04-12,248,2855,15,170
Sudeste,RJ,2020-04-13,376,3231,18,188
Sudeste,RJ,2020-04-14,179,3410,36,224
Sudeste,RJ,2020-04-15,333,3743,41,265
Sudeste,RJ,2020-04-16,201,3944,35,300
Sudeste,RJ,2020-04-17,405,4349,41,341
Sudeste,RJ,2020-04-18,194,4543,46,387
Sudeste,RJ,2020-04-19,222,4765,15,402
Sudeste,RJ,2020-04-20,134,4899,20,422
Sudeste,RJ,2020-04-21,407,5306,39,461
Sudeste,RJ,2020-04-22,246,5552,29,490
Sudeste,RJ,2020-04-23,620,6172,40,530
Sudeste,RJ,2020-04-24,110,6282,40,570
Sudeste,RJ,2020-04-25,546,6828,45,615
Sudeste,RJ,2020-04-26,283,7111,30,645
Sudeste,RJ,2020-04-27,833,7944,32,677
Sudeste,RJ,2020-04-28,560,8504,61,738
Sudeste,RJ,2020-04-29,365,8869,56,794
Sudeste,RJ,2020-04-30,584,9453,60,854
Sudeste,RJ,2020-05-01,713,10166,67,921
Sudeste,RJ,2020-05-02,380,10546,50,971
Sudeste,RJ,2020-05-03,593,11139,48,1019
Sudeste,RJ,2020-05-04,582,11721,46,1065
Sudeste,RJ,2020-05-05,670,12391,58,1123
Sudeste,RJ,2020-05-06,904,13295,82,1205
Sudeste,SP,2020-01-30,0,0,0,0
Sudeste,SP,2020-01-31,0,0,0,0
Sudeste,SP,2020-02-01,0,0,0,0
Sudeste,SP,2020-02-02,0,0,0,0
Sudeste,SP,2020-02-03,0,0,0,0
Sudeste,SP,2020-02-04,0,0,0,0
Sudeste,SP,2020-02-05,0,0,0,0
Sudeste,SP,2020-02-06,0,0,0,0
Sudeste,SP,2020-02-07,0,0,0,0
Sudeste,SP,2020-02-08,0,0,0,0
Sudeste,SP,2020-02-09,0,0,0,0
Sudeste,SP,2020-02-10,0,0,0,0
Sudeste,SP,2020-02-11,0,0,0,0
Sudeste,SP,2020-02-12,0,0,0,0
Sudeste,SP,2020-02-13,0,0,0,0
Sudeste,SP,2020-02-14,0,0,0,0
Sudeste,SP,2020-02-15,0,0,0,0
Sudeste,SP,2020-02-16,0,0,0,0
Sudeste,SP,2020-02-17,0,0,0,0
Sudeste,SP,2020-02-18,0,0,0,0
Sudeste,SP,2020-02-19,0,0,0,0
Sudeste,SP,2020-02-20,0,0,0,0
Sudeste,SP,2020-02-21,0,0,0,0
Sudeste,SP,2020-02-22,0,0,0,0
Sudeste,SP,2020-02-23,0,0,0,0
Sudeste,SP,2020-02-24,0,0,0,0
Sudeste,SP,2020-02-25,0,0,0,0
Sudeste,SP,2020-02-26,1,1,0,0
Sudeste,SP,2020-02-27,0,1,0,0
Sudeste,SP,2020-02-28,0,1,0,0
Sudeste,SP,2020-02-29,1,2,0,0
Sudeste,SP,2020-03-01,0,2,0,0
Sudeste,SP,2020-03-02,0,2,0,0
Sudeste,SP,2020-03-03,0,2,0,0
Sudeste,SP,2020-03-04,1,3,0,0
Sudeste,SP,2020-03-05,3,6,0,0
Sudeste,SP,2020-03-06,4,10,0,0
Sudeste,SP,2020-03-07,3,13,0,0
Sudeste,SP,2020-03-08,3,16,0,0
Sudeste,SP,2020-03-09,0,16,0,0
Sudeste,SP,2020-03-10,3,19,0,0
Sudeste,SP,2020-03-11,11,30,0,0
Sudeste,SP,2020-03-12,12,42,0,0
Sudeste,SP,2020-03-13,14,56,0,0
Sudeste,SP,2020-03-14,9,65,0,0
Sudeste,SP,2020-03-15,71,136,0,0
Sudeste,SP,2020-03-16,16,152,0,0
Sudeste,SP,2020-03-17,12,164,1,1
Sudeste,SP,2020-03-18,76,240,3,4
Sudeste,SP,2020-03-19,46,286,0,4
Sudeste,SP,2020-03-20,110,396,5,9
Sudeste,SP,2020-03-21,63,459,6,15
Sudeste,SP,2020-03-22,172,631,7,22
Sudeste,SP,2020-03-23,114,745,8,30
Sudeste,SP,2020-03-24,65,810,10,40
Sudeste,SP,2020-03-25,52,862,8,48
Sudeste,SP,2020-03-26,190,1052,10,58
Sudeste,SP,2020-03-27,171,1223,10,68
Sudeste,SP,2020-03-28,183,1406,16,84
Sudeste,SP,2020-03-29,45,1451,14,98
Sudeste,SP,2020-03-30,66,1517,15,113
Sudeste,SP,2020-03-31,822,2339,23,136
Sudeste,SP,2020-04-01,642,2981,28,164
Sudeste,SP,2020-04-02,525,3506,24,188
Sudeste,SP,2020-04-03,542,4048,31,219
Sudeste,SP,2020-04-04,418,4466,41,260
Sudeste,SP,2020-04-05,154,4620,15,275
Sudeste,SP,2020-04-06,246,4866,29,304
Sudeste,SP,2020-04-07,816,5682,67,371
Sudeste,SP,2020-04-08,1026,6708,57,428
Sudeste,SP,2020-04-09,772,7480,68,496
Sudeste,SP,2020-04-10,736,8216,44,540
Sudeste,SP,2020-04-11,203,8419,20,560
Sudeste,SP,2020-04-12,336,8755,28,588
Sudeste,SP,2020-04-13,140,8895,20,608
Sudeste,SP,2020-04-14,476,9371,87,695
Sudeste,SP,2020-04-15,1672,11043,83,778
Sudeste,SP,2020-04-16,525,11568,75,853
Sudeste,SP,2020-04-17,1273,12841,75,928
Sudeste,SP,2020-04-18,1053,13894,63,991
Sudeste,SP,2020-04-19,373,14267,24,1015
Sudeste,SP,2020-04-20,313,14580,22,1037
Sudeste,SP,2020-04-21,805,15385,56,1093
Sudeste,SP,2020-04-22,529,15914,41,1134
Sudeste,SP,2020-04-23,826,16740,211,1345
Sudeste,SP,2020-04-24,1086,17826,167,1512
Sudeste,SP,2020-04-25,2178,20004,155,1667
Sudeste,SP,2020-04-26,711,20715,33,1700
Sudeste,SP,2020-04-27,981,21696,125,1825
Sudeste,SP,2020-04-28,2345,24041,224,2049
Sudeste,SP,2020-04-29,2117,26158,198,2247
Sudeste,SP,2020-04-30,2540,28698,128,2375
Sudeste,SP,2020-05-01,1676,30374,136,2511
Sudeste,SP,2020-05-02,800,31174,75,2586
Sudeste,SP,2020-05-03,598,31772,41,2627
Sudeste,SP,2020-05-04,415,32187,27,2654
Sudeste,SP,2020-05-05,1866,34053,197,2851
Sudeste,SP,2020-05-06,3800,37853,194,3045
Sul,PR,2020-01-30,0,0,0,0
Sul,PR,2020-01-31,0,0,0,0
Sul,PR,2020-02-01,0,0,0,0
Sul,PR,2020-02-02,0,0,0,0
Sul,PR,2020-02-03,0,0,0,0
Sul,PR,2020-02-04,0,0,0,0
Sul,PR,2020-02-05,0,0,0,0
Sul,PR,2020-02-06,0,0,0,0
Sul,PR,2020-02-07,0,0,0,0
Sul,PR,2020-02-08,0,0,0,0
Sul,PR,2020-02-09,0,0,0,0
Sul,PR,2020-02-10,0,0,0,0
Sul,PR,2020-02-11,0,0,0,0
Sul,PR,2020-02-12,0,0,0,0
Sul,PR,2020-02-13,0,0,0,0
Sul,PR,2020-02-14,0,0,0,0
Sul,PR,2020-02-15,0,0,0,0
Sul,PR,2020-02-16,0,0,0,0
Sul,PR,2020-02-17,0,0,0,0
Sul,PR,2020-02-18,0,0,0,0
Sul,PR,2020-02-19,0,0,0,0
Sul,PR,2020-02-20,0,0,0,0
Sul,PR,2020-02-21,0,0,0,0
Sul,PR,2020-02-22,0,0,0,0
Sul,PR,2020-02-23,0,0,0,0
Sul,PR,2020-02-24,0,0,0,0
Sul,PR,2020-02-25,0,0,0,0
Sul,PR,2020-02-26,0,0,0,0
Sul,PR,2020-02-27,0,0,0,0
Sul,PR,2020-02-28,0,0,0,0
Sul,PR,2020-02-29,0,0,0,0
Sul,PR,2020-03-01,0,0,0,0
Sul,PR,2020-03-02,0,0,0,0
Sul,PR,2020-03-03,0,0,0,0
Sul,PR,2020-03-04,0,0,0,0
Sul,PR,2020-03-05,0,0,0,0
Sul,PR,2020-03-06,0,0,0,0
Sul,PR,2020-03-07,0,0,0,0
Sul,PR,2020-03-08,0,0,0,0
Sul,PR,2020-03-09,0,0,0,0
Sul,PR,2020-03-10,0,0,0,0
Sul,PR,2020-03-11,0,0,0,0
Sul,PR,2020-03-12,6,6,0,0
Sul,PR,2020-03-13,0,6,0,0
Sul,PR,2020-03-14,0,6,0,0
Sul,PR,2020-03-15,0,6,0,0
Sul,PR,2020-03-16,0,6,0,0
Sul,PR,2020-03-17,0,6,0,0
Sul,PR,2020-03-18,7,13,0,0
Sul,PR,2020-03-19,10,23,0,0
Sul,PR,2020-03-20,9,32,0,0
Sul,PR,2020-03-21,11,43,0,0
Sul,PR,2020-03-22,7,50,0,0
Sul,PR,2020-03-23,6,56,0,0
Sul,PR,2020-03-24,9,65,0,0
Sul,PR,2020-03-25,16,81,0,0
Sul,PR,2020-03-26,21,102,0,0
Sul,PR,2020-03-27,17,119,2,2
Sul,PR,2020-03-28,14,133,0,2
Sul,PR,2020-03-29,15,148,0,2
Sul,PR,2020-03-30,7,155,1,3
Sul,PR,2020-03-31,24,179,0,3
Sul,PR,2020-04-01,45,224,0,3
Sul,PR,2020-04-02,28,252,1,4
Sul,PR,2020-04-03,49,301,0,4
Sul,PR,2020-04-04,94,395,2,6
Sul,PR,2020-04-05,43,438,3,9
Sul,PR,2020-04-06,20,458,2,11
Sul,PR,2020-04-07,45,503,4,15
Sul,PR,2020-04-08,36,539,2,17
Sul,PR,2020-04-09,70,609,5,22
Sul,PR,2020-04-10,34,643,3,25
Sul,PR,2020-04-11,33,676,1,26
Sul,PR,2020-04-12,62,738,4,30
Sul,PR,2020-04-13,18,756,1,31
Sul,PR,2020-04-14,35,791,5,36
Sul,PR,2020-04-15,12,803,2,38
Sul,PR,2020-04-16,29,832,3,41
Sul,PR,2020-04-17,42,874,1,42
Sul,PR,2020-04-18,71,945,4,46
Sul,PR,2020-04-19,42,987,2,48
Sul,PR,2020-04-20,20,1007,3,51
Sul,PR,2020-04-21,17,1024,0,51
Sul,PR,2020-04-22,39,1063,6,57
Sul,PR,2020-04-23,19,1082,3,60
Sul,PR,2020-04-24,37,1119,4,64
Sul,PR,2020-04-25,21,1140,5,69
Sul,PR,2020-04-26,16,1156,3,72
Sul,PR,2020-04-27,30,1186,3,75
Sul,PR,2020-04-28,85,1271,2,77
Sul,PR,2020-04-29,77,1348,5,82
Sul,PR,2020-04-30,59,1407,1,83
Sul,PR,2020-05-01,40,1447,6,89
Sul,PR,2020-05-02,45,1492,1,90
Sul,PR,2020-05-03,22,1514,3,93
Sul,PR,2020-05-04,48,1562,1,94
Sul,PR,2020-05-05,26,1588,5,99
Sul,PR,2020-05-06,39,1627,2,101
Sul,SC,2020-01-30,0,0,0,0
Sul,SC,2020-01-31,0,0,0,0
Sul,SC,2020-02-01,0,0,0,0
Sul,SC,2020-02-02,0,0,0,0
Sul,SC,2020-02-03,0,0,0,0
Sul,SC,2020-02-04,0,0,0,0
Sul,SC,2020-02-05,0,0,0,0
Sul,SC,2020-02-06,0,0,0,0
Sul,SC,2020-02-07,0,0,0,0
Sul,SC,2020-02-08,0,0,0,0
Sul,SC,2020-02-09,0,0,0,0
Sul,SC,2020-02-10,0,0,0,0
Sul,SC,2020-02-11,0,0,0,0
Sul,SC,2020-02-12,0,0,0,0
Sul,SC,2020-02-13,0,0,0,0
Sul,SC,2020-02-14,0,0,0,0
Sul,SC,2020-02-15,0,0,0,0
Sul,SC,2020-02-16,0,0,0,0
Sul,SC,2020-02-17,0,0,0,0
Sul,SC,2020-02-18,0,0,0,0
Sul,SC,2020-02-19,0,0,0,0
Sul,SC,2020-02-20,0,0,0,0
Sul,SC,2020-02-21,0,0,0,0
Sul,SC,2020-02-22,0,0,0,0
Sul,SC,2020-02-23,0,0,0,0
Sul,SC,2020-02-24,0,0,0,0
Sul,SC,2020-02-25,0,0,0,0
Sul,SC,2020-02-26,0,0,0,0
Sul,SC,2020-02-27,0,0,0,0
Sul,SC,2020-02-28,0,0,0,0
Sul,SC,2020-02-29,0,0,0,0
Sul,SC,2020-03-01,0,0,0,0
Sul,SC,2020-03-02,0,0,0,0
Sul,SC,2020-03-03,0,0,0,0
Sul,SC,2020-03-04,0,0,0,0
Sul,SC,2020-03-05,0,0,0,0
Sul,SC,2020-03-06,0,0,0,0
Sul,SC,2020-03-07,0,0,0,0
Sul,SC,2020-03-08,0,0,0,0
Sul,SC,2020-03-09,0,0,0,0
Sul,SC,2020-03-10,0,0,0,0
Sul,SC,2020-03-11,0,0,0,0
Sul,SC,2020-03-12,0,0,0,0
Sul,SC,2020-03-13,2,2,0,0
Sul,SC,2020-03-14,2,4,0,0
Sul,SC,2020-03-15,2,6,0,0
Sul,SC,2020-03-16,1,7,0,0
Sul,SC,2020-03-17,0,7,0,0
Sul,SC,2020-03-18,3,10,0,0
Sul,SC,2020-03-19,10,20,0,0
Sul,SC,2020-03-20,1,21,0,0
Sul,SC,2020-03-21,30,51,0,0
Sul,SC,2020-03-22,6,57,0,0
Sul,SC,2020-03-23,11,68,0,0
Sul,SC,2020-03-24,39,107,0,0
Sul,SC,2020-03-25,2,109,0,0
Sul,SC,2020-03-26,13,122,1,1
Sul,SC,2020-03-27,27,149,0,1
Sul,SC,2020-03-28,35,184,0,1
Sul,SC,2020-03-29,10,194,0,1
Sul,SC,2020-03-30,3,197,0,1
Sul,SC,2020-03-31,22,219,1,2
Sul,SC,2020-04-01,16,235,0,2
Sul,SC,2020-04-02,12,247,0,2
Sul,SC,2020-04-03,34,281,3,5
Sul,SC,2020-04-04,53,334,0,5
Sul,SC,2020-04-05,23,357,5,10
Sul,SC,2020-04-06,22,379,0,10
Sul,SC,2020-04-07,38,417,1,11
Sul,SC,2020-04-08,40,457,4,15
Sul,SC,2020-04-09,44,501,2,17
Sul,SC,2020-04-10,192,693,1,18
Sul,SC,2020-04-11,39,732,3,21
Sul,SC,2020-04-12,36,768,3,24
Sul,SC,2020-04-13,9,777,0,24
Sul,SC,2020-04-14,49,826,2,26
Sul,SC,2020-04-15,27,853,2,28
Sul,SC,2020-04-16,31,884,1,29
Sul,SC,2020-04-17,42,926,1,30
Sul,SC,2020-04-18,36,962,1,31
Sul,SC,2020-04-19,13,975,1,32
Sul,SC,2020-04-20,50,1025,3,35
Sul,SC,2020-04-21,38,1063,0,35
Sul,SC,2020-04-22,28,1091,2,37
Sul,SC,2020-04-23,24,1115,2,39
Sul,SC,2020-04-24,55,1170,3,42
Sul,SC,2020-04-25,39,1209,0,42
Sul,SC,2020-04-26,26,1235,0,42
Sul,SC,2020-04-27,102,1337,1,43
Sul,SC,2020-04-28,139,1476,1,44
Sul,SC,2020-04-29,519,1995,0,44
Sul,SC,2020-04-30,90,2085,2,46
Sul,SC,2020-05-01,19,2104,2,48
Sul,SC,2020-05-02,242,2346,4,52
Sul,SC,2020-05-03,0,2346,0,52
Sul,SC,2020-05-04,173,2519,0,52
Sul,SC,2020-05-05,104,2623,3,55
Sul,SC,2020-05-06,294,2917,4,59
Sul,RS,2020-01-30,0,0,0,0
Sul,RS,2020-01-31,0,0,0,0
Sul,RS,2020-02-01,0,0,0,0
Sul,RS,2020-02-02,0,0,0,0
Sul,RS,2020-02-03,0,0,0,0
Sul,RS,2020-02-04,0,0,0,0
Sul,RS,2020-02-05,0,0,0,0
Sul,RS,2020-02-06,0,0,0,0
Sul,RS,2020-02-07,0,0,0,0
Sul,RS,2020-02-08,0,0,0,0
Sul,RS,2020-02-09,0,0,0,0
Sul,RS,2020-02-10,0,0,0,0
Sul,RS,2020-02-11,0,0,0,0
Sul,RS,2020-02-12,0,0,0,0
Sul,RS,2020-02-13,0,0,0,0
Sul,RS,2020-02-14,0,0,0,0
Sul,RS,2020-02-15,0,0,0,0
Sul,RS,2020-02-16,0,0,0,0
Sul,RS,2020-02-17,0,0,0,0
Sul,RS,2020-02-18,0,0,0,0
Sul,RS,2020-02-19,0,0,0,0
Sul,RS,2020-02-20,0,0,0,0
Sul,RS,2020-02-21,0,0,0,0
Sul,RS,2020-02-22,0,0,0,0
Sul,RS,2020-02-23,0,0,0,0
Sul,RS,2020-02-24,0,0,0,0
Sul,RS,2020-02-25,0,0,0,0
Sul,RS,2020-02-26,0,0,0,0
Sul,RS,2020-02-27,0,0,0,0
Sul,RS,2020-02-28,0,0,0,0
Sul,RS,2020-02-29,0,0,0,0
Sul,RS,2020-03-01,0,0,0,0
Sul,RS,2020-03-02,0,0,0,0
Sul,RS,2020-03-03,0,0,0,0
Sul,RS,2020-03-04,0,0,0,0
Sul,RS,2020-03-05,0,0,0,0
Sul,RS,2020-03-06,0,0,0,0
Sul,RS,2020-03-07,0,0,0,0
Sul,RS,2020-03-08,0,0,0,0
Sul,RS,2020-03-09,0,0,0,0
Sul,RS,2020-03-10,1,1,0,0
Sul,RS,2020-03-11,1,2,0,0
Sul,RS,2020-03-12,2,4,0,0
Sul,RS,2020-03-13,0,4,0,0
Sul,RS,2020-03-14,2,6,0,0
Sul,RS,2020-03-15,0,6,0,0
Sul,RS,2020-03-16,0,6,0,0
Sul,RS,2020-03-17,4,10,0,0
Sul,RS,2020-03-18,9,19,0,0
Sul,RS,2020-03-19,9,28,0,0
Sul,RS,2020-03-20,9,37,0,0
Sul,RS,2020-03-21,23,60,0,0
Sul,RS,2020-03-22,12,72,0,0
Sul,RS,2020-03-23,14,86,0,0
Sul,RS,2020-03-24,12,98,0,0
Sul,RS,2020-03-25,25,123,1,1
Sul,RS,2020-03-26,45,168,0,1
Sul,RS,2020-03-27,27,195,1,2
Sul,RS,2020-03-28,2,197,0,2
Sul,RS,2020-03-29,29,226,0,2
Sul,RS,2020-03-30,15,241,1,3
Sul,RS,2020-03-31,33,274,1,4
Sul,RS,2020-04-01,32,306,0,4
Sul,RS,2020-04-02,28,334,1,5
Sul,RS,2020-04-03,62,396,0,5
Sul,RS,2020-04-04,14,410,1,6
Sul,RS,2020-04-05,8,418,1,7
Sul,RS,2020-04-06,63,481,0,7
Sul,RS,2020-04-07,27,508,1,8
Sul,RS,2020-04-08,47,555,1,9
Sul,RS,2020-04-09,63,618,3,12
Sul,RS,2020-04-10,18,636,2,14
Sul,RS,2020-04-11,4,640,1,15
Sul,RS,2020-04-12,13,653,1,16
Sul,RS,2020-04-13,11,664,0,16
Sul,RS,2020-04-14,36,700,2,18
Sul,RS,2020-04-15,47,747,1,19
Sul,RS,2020-04-16,33,780,0,19
Sul,RS,2020-04-17,22,802,3,22
Sul,RS,2020-04-18,29,831,2,24
Sul,RS,2020-04-19,23,854,0,24
Sul,RS,2020-04-20,35,889,3,27
Sul,RS,2020-04-21,15,904,0,27
Sul,RS,2020-04-22,19,923,0,27
Sul,RS,2020-04-23,71,994,2,29
Sul,RS,2020-04-24,67,1061,2,31
Sul,RS,2020-04-25,35,1096,3,34
Sul,RS,2020-04-26,70,1166,1,35
Sul,RS,2020-04-27,62,1228,7,42
Sul,RS,2020-04-28,58,1286,3,45
Sul,RS,2020-04-29,82,1368,5,50
Sul,RS,2020-04-30,98,1466,1,51
Sul,RS,2020-05-01,63,1529,7,58
Sul,RS,2020-05-02,90,1619,4,62
Sul,RS,2020-05-03,47,1666,3,65
Sul,RS,2020-05-04,45,1711,9,74
Sul,RS,2020-05-05,104,1815,5,79
Sul,RS,2020-05-06,235,2050,8,87
Centro-Oeste,MS,2020-01-30,0,0,0,0
Centro-Oeste,MS,2020-01-31,0,0,0,0
Centro-Oeste,MS,2020-02-01,0,0,0,0
Centro-Oeste,MS,2020-02-02,0,0,0,0
Centro-Oeste,MS,2020-02-03,0,0,0,0
Centro-Oeste,MS,2020-02-04,0,0,0,0
Centro-Oeste,MS,2020-02-05,0,0,0,0
Centro-Oeste,MS,2020-02-06,0,0,0,0
Centro-Oeste,MS,2020-02-07,0,0,0,0
Centro-Oeste,MS,2020-02-08,0,0,0,0
Centro-Oeste,MS,2020-02-09,0,0,0,0
Centro-Oeste,MS,2020-02-10,0,0,0,0
Centro-Oeste,MS,2020-02-11,0,0,0,0
Centro-Oeste,MS,2020-02-12,0,0,0,0
Centro-Oeste,MS,2020-02-13,0,0,0,0
Centro-Oeste,MS,2020-02-14,0,0,0,0
Centro-Oeste,MS,2020-02-15,0,0,0,0
Centro-Oeste,MS,2020-02-16,0,0,0,0
Centro-Oeste,MS,2020-02-17,0,0,0,0
Centro-Oeste,MS,2020-02-18,0,0,0,0
Centro-Oeste,MS,2020-02-19,0,0,0,0
Centro-Oeste,MS,2020-02-20,0,0,0,0
Centro-Oeste,MS,2020-02-21,0,0,0,0
Centro-Oeste,MS,2020-02-22,0,0,0,0
Centro-Oeste,MS,2020-02-23,0,0,0,0
Centro-Oeste,MS,2020-02-24,0,0,0,0
Centro-Oeste,MS,2020-02-25,0,0,0,0
Centro-Oeste,MS,2020-02-26,0,0,0,0
Centro-Oeste,MS,2020-02-27,0,0,0,0
Centro-Oeste,MS,2020-02-28,0,0,0,0
Centro-Oeste,MS,2020-02-29,0,0,0,0
Centro-Oeste,MS,2020-03-01,0,0,0,0
Centro-Oeste,MS,2020-03-02,0,0,0,0
Centro-Oeste,MS,2020-03-03,0,0,0,0
Centro-Oeste,MS,2020-03-04,0,0,0,0
Centro-Oeste,MS,2020-03-05,0,0,0,0
Centro-Oeste,MS,2020-03-06,0,0,0,0
Centro-Oeste,MS,2020-03-07,0,0,0,0
Centro-Oeste,MS,2020-03-08,0,0,0,0
Centro-Oeste,MS,2020-03-09,0,0,0,0
Centro-Oeste,MS,2020-03-10,0,0,0,0
Centro-Oeste,MS,2020-03-11,0,0,0,0
Centro-Oeste,MS,2020-03-12,0,0,0,0
Centro-Oeste,MS,2020-03-13,0,0,0,0
Centro-Oeste,MS,2020-03-14,0,0,0,0
Centro-Oeste,MS,2020-03-15,0,0,0,0
Centro-Oeste,MS,2020-03-16,2,2,0,0
Centro-Oeste,MS,2020-03-17,2,4,0,0
Centro-Oeste,MS,2020-03-18,3,7,0,0
Centro-Oeste,MS,2020-03-19,0,7,0,0
Centro-Oeste,MS,2020-03-20,2,9,0,0
Centro-Oeste,MS,2020-03-21,7,16,0,0
Centro-Oeste,MS,2020-03-22,5,21,0,0
Centro-Oeste,MS,2020-03-23,0,21,0,0
Centro-Oeste,MS,2020-03-24,2,23,0,0
Centro-Oeste,MS,2020-03-25,1,24,0,0
Centro-Oeste,MS,2020-03-26,1,25,0,0
Centro-Oeste,MS,2020-03-27,3,28,0,0
Centro-Oeste,MS,2020-03-28,3,31,0,0
Centro-Oeste,MS,2020-03-29,5,36,0,0
Centro-Oeste,MS,2020-03-30,8,44,0,0
Centro-Oeste,MS,2020-03-31,4,48,1,1
Centro-Oeste,MS,2020-04-01,3,51,0,1
Centro-Oeste,MS,2020-04-02,2,53,0,1
Centro-Oeste,MS,2020-04-03,7,60,0,1
Centro-Oeste,MS,2020-04-04,2,62,0,1
Centro-Oeste,MS,2020-04-05,3,65,0,1
Centro-Oeste,MS,2020-04-06,1,66,0,1
Centro-Oeste,MS,2020-04-07,14,80,1,2
Centro-Oeste,MS,2020-04-08,5,85,0,2
Centro-Oeste,MS,2020-04-09,4,89,0,2
Centro-Oeste,MS,2020-04-10,8,97,0,2
Centro-Oeste,MS,2020-04-11,3,100,0,2
Centro-Oeste,MS,2020-04-12,1,101,0,2
Centro-Oeste,MS,2020-04-13,12,113,2,4
Centro-Oeste,MS,2020-04-14,2,115,0,4
Centro-Oeste,MS,2020-04-15,6,121,0,4
Centro-Oeste,MS,2020-04-16,10,131,1,5
Centro-Oeste,MS,2020-04-17,12,143,0,5
Centro-Oeste,MS,2020-04-18,18,161,0,5
Centro-Oeste,MS,2020-04-19,7,168,0,5
Centro-Oeste,MS,2020-04-20,3,171,0,5
Centro-Oeste,MS,2020-04-21,2,173,1,6
Centro-Oeste,MS,2020-04-22,2,175,0,6
Centro-Oeste,MS,2020-04-23,11,186,1,7
Centro-Oeste,MS,2020-04-24,27,213,0,7
Centro-Oeste,MS,2020-04-25,4,217,0,7
Centro-Oeste,MS,2020-04-26,17,234,0,7
Centro-Oeste,MS,2020-04-27,4,238,2,9
Centro-Oeste,MS,2020-04-28,2,240,0,9
Centro-Oeste,MS,2020-04-29,9,249,0,9
Centro-Oeste,MS,2020-04-30,6,255,0,9
Centro-Oeste,MS,2020-05-01,6,261,0,9
Centro-Oeste,MS,2020-05-02,5,266,0,9
Centro-Oeste,MS,2020-05-03,6,272,1,10
Centro-Oeste,MS,2020-05-04,2,274,0,10
Centro-Oeste,MS,2020-05-05,9,283,0,10
Centro-Oeste,MS,2020-05-06,5,288,0,10
Centro-Oeste,MT,2020-01-30,0,0,0,0
Centro-Oeste,MT,2020-01-31,0,0,0,0
Centro-Oeste,MT,2020-02-01,0,0,0,0
Centro-Oeste,MT,2020-02-02,0,0,0,0
Centro-Oeste,MT,2020-02-03,0,0,0,0
Centro-Oeste,MT,2020-02-04,0,0,0,0
Centro-Oeste,MT,2020-02-05,0,0,0,0
Centro-Oeste,MT,2020-02-06,0,0,0,0
Centro-Oeste,MT,2020-02-07,0,0,0,0
Centro-Oeste,MT,2020-02-08,0,0,0,0
Centro-Oeste,MT,2020-02-09,0,0,0,0
Centro-Oeste,MT,2020-02-10,0,0,0,0
Centro-Oeste,MT,2020-02-11,0,0,0,0
Centro-Oeste,MT,2020-02-12,0,0,0,0
Centro-Oeste,MT,2020-02-13,0,0,0,0
Centro-Oeste,MT,2020-02-14,0,0,0,0
Centro-Oeste,MT,2020-02-15,0,0,0,0
Centro-Oeste,MT,2020-02-16,0,0,0,0
Centro-Oeste,MT,2020-02-17,0,0,0,0
